JournalId,NormalizedName,Reason,Issn,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
2737830191,figure,Still in DOAJ index,2283-9348,45,1,1,1982,6.666666666666667,8.5,0.37777777777777777,0.0625,1,8,1,8,1,4,1,36,1,17,0,0,0,0,0,1
10659120,film criticism,Still in DOAJ index,0163-5069,520,8,8,1993,2.611111111111111,2.5906040268456376,0.7596153846153846,0.0,75,611,75,533,24,149,90,618,9,210,0,0,0,0,14,0
80081633,filosofia,Still in DOAJ index,0015-1823,431,3,3,1950,2.3596491228070176,2.462962962962963,0.2923433874709977,0.1923076923076923,29,150,29,149,4,46,38,184,3,55,0,0,0,0,2,0
3034727917,financial innovation,Still in DOAJ index,2199-4730,265,616,616,2015,7.66685594739988,7.2254901960784315,6.509433962264151,6.7976190476190474,12554,3349,10488,2636,1685,648,18209,7063,2617,1584,87,131,130,103,61,69
2764668752,finnish journal of ehealth and ewelfare,Still in DOAJ index,1798-0798,375,348,348,2009,6.392097398030944,4.8641509433962264,6.034666666666666,5.6359705109705125,2178,291,1978,237,652,94,6035,694,934,155,49,72,45,53,52,31
22619840,fire ecology,Still in DOAJ index,1933-9747,428,1068,1068,2005,12.009484942844457,10.08011049723757,12.60981308411215,11.027689427972449,19233,7079,11971,4746,918,628,24325,11398,1679,1365,207,325,336,194,255,264
2738360252,fisheries and aquatic sciences,Still in DOAJ index,2234-1757,970,2083,2083,1998,6.214863646113647,4.469728601252609,6.3793814432989695,3.3409808472564277,19398,3001,15627,2550,2111,608,45540,9591,2646,1147,130,329,162,134,217,89
131537223,fishery bulletin,Still in DOAJ index,1937-4518,787,1008,1008,1946,8.274978734092034,5.885311871227364,7.120711562897077,6.909110266427342,8076,19308,6694,16260,551,1049,12985,35554,943,2205,127,210,106,117,377,151
2738198970,fisioterapia em movimento,Still in DOAJ index,0103-5150,1247,2985,2985,2005,5.164664421423599,3.5373352855051245,5.655172413793103,3.0663401741293526,23289,3466,19220,2907,2494,551,64687,10805,3075,726,247,277,320,246,143,131
3165397051,fixed point theory and algorithms for sciences and engineering,Still in DOAJ index,2730-5422,17,37,37,2021,18.31372549019608,16.235294117647058,11.764705882352942,11.75,492,4,480,4,153,4,667,11,269,8,0,13,13,0,2,1
2737343529,fluids,Still in DOAJ index,2411-5134,1068,2626,2626,2000,12.581931468845335,8.453125,14.7687265917603,9.718873769067569,34816,3320,30164,2755,2827,680,60700,8092,3698,1360,179,779,71,327,349,38
2764538835,fme transactions,Still in DOAJ index,1451-2092,796,1794,1794,2002,4.89378606046619,3.993273542600897,3.3668341708542715,3.0055250305250314,11154,3800,9935,3172,1913,762,24394,8611,2519,1301,363,312,62,351,275,57
28021636,focaal,Still in DOAJ index,1558-5263,612,248,248,1991,5.815953654188948,5.942934782608695,3.3872549019607843,2.9583333333333335,5507,3263,4626,2795,800,731,5258,3567,657,792,56,114,30,60,155,32
2737991473,folia cardiologica,Still in DOAJ index,2353-7760,2609,1257,1257,1947,5.447356495993557,4.000999000999001,3.6140283633576082,2.1734183445236135,8533,578,7740,475,854,141,31852,1637,1365,153,22,66,19,22,64,5
2738621730,folia historica cracoviensia,Still in DOAJ index,2391-6702,465,57,57,2010,1.3333333333333333,1.3085106382978724,0.2645161290322581,1.125,382,91,339,85,29,7,486,90,14,11,12,2,1,10,3,4
2737849888,folia horticulturae,Still in DOAJ index,2083-5965,784,1013,1013,1990,4.4610764829347715,3.6614420062695925,2.3660714285714284,2.4953854875283454,10676,2901,9831,2555,1525,570,28924,8344,1993,930,111,191,109,130,166,78
191660720,folia malacologica,Still in DOAJ index,1506-7629,1078,340,340,1998,5.490075280112044,5.531502423263328,3.1512059369202228,3.2528003817560784,5925,2253,3734,1234,575,312,6268,2602,824,566,197,197,117,215,220,132
2738943948,folia medica facultatis medicinae universitatis saraeviensis,Still in DOAJ index,0352-9630,99,126,126,1981,4.063108614232209,3.4444444444444446,3.1313131313131315,2.45109007458405,476,52,475,52,320,27,2347,165,416,46,0,3,1,0,7,1
23060700,folia neuropathologica,Still in DOAJ index,1509-572X,1150,1328,1328,1994,8.577166344676462,7.752369668246446,8.698260869565217,4.756752602556175,17683,10375,14909,9163,2014,2098,54975,39687,2148,2554,262,300,202,325,389,259
2737265183,folia toruniensia,Still in DOAJ index,1641-3792,151,59,59,2011,1.4782608695652173,1.488888888888889,0.4105960264900662,0.6666666666666666,306,34,281,33,39,6,414,34,26,10,10,9,1,10,6,1
22607022,food and agricultural immunology,Still in DOAJ index,1465-3443,1311,4395,4395,1989,7.982725078314667,4.622105263157895,10.549961861174676,5.815109680315867,35800,13662,27276,9120,3233,1442,99066,32160,3828,2412,707,884,741,774,704,607
2898529774,food and waterborne parasitology,Still in DOAJ index,2405-6766,112,463,463,2015,18.979694474787937,15.11,26.991071428571427,12.362994987468669,5774,1049,4829,856,876,257,17770,4103,1732,745,33,97,94,47,62,59
2735083800,food quality and safety,Still in DOAJ index,2399-1402,156,604,604,2017,11.550625651720548,7.278846153846154,13.916666666666666,7.253110801044684,7773,1380,7546,1334,1661,430,28672,6156,2429,1122,16,72,89,20,46,46
2764902628,food science and human wellness,Still in DOAJ index,2213-4530,326,1372,1372,2012,10.812360818610818,6.7974683544303796,14.297546012269938,7.523947923204431,17537,5587,16678,5343,2756,1178,69376,23678,3744,2446,49,191,209,53,116,131
2764817413,foods and raw materials,Still in DOAJ index,2308-4057,381,1056,1056,1973,3.137062563816949,2.4054054054054053,0.905511811023622,1.1370979335130273,5199,921,4991,715,1382,167,18779,2718,2033,323,72,54,39,85,59,28
2764563025,foot & ankle orthopaedics,Still in DOAJ index,2473-0114,2148,855,855,2016,11.195185525149329,7.288135593220339,12.452048417132216,7.45431233351227,5241,396,4372,359,582,129,13273,1466,1311,334,20,94,83,18,45,23
2736342340,forest ecosystems,Still in DOAJ index,2095-6355,344,1385,1385,1999,15.991038877520099,13.594501718213058,20.023255813953487,12.253707006193318,18206,3070,15188,2628,1372,472,38648,10168,2531,1375,111,291,282,125,187,180
2765003878,forest science and technology,Still in DOAJ index,2158-0715,502,1124,1124,1981,4.807670313225868,3.519148936170213,3.685258964143426,2.6127229356161945,8589,1766,7629,1524,1364,501,19833,5481,1810,943,70,176,155,83,142,133
2764884374,formosan journal of surgery,Still in DOAJ index,2213-5413,940,993,993,1999,6.586453986453983,5.573643410852713,3.9159574468085108,2.319408915999825,4366,553,4251,541,1054,332,19266,2672,1235,473,5,28,45,4,32,26
137571962,fossil record,Still in DOAJ index,2193-0074,318,497,497,1967,9.61178001204043,8.17786561264822,9.279874213836479,7.780141223155927,10183,3256,7970,2470,782,328,12471,4812,1286,906,111,244,221,106,196,178
2764991953,foucault studies,Still in DOAJ index,1832-5203,521,11,11,2004,6.113309352517986,5.78021978021978,3.280230326295585,12.598901098901099,58,5044,58,4412,21,1129,69,5219,18,1062,1,0,0,1,33,29
2736340094,friction,Still in DOAJ index,2223-7704,528,1757,1757,2013,13.183696263667027,8.041484716157205,19.242424242424242,10.060378787878788,24517,5985,18202,4391,1687,696,44917,13476,2861,1554,247,421,433,265,279,285
2597085352,frontiers in applied mathematics and statistics,Still in DOAJ index,2297-4687,336,845,845,2015,14.565571539928454,10.90566037735849,15.848214285714286,12.245630436732132,10159,1252,9266,1153,2151,422,23093,3138,2532,819,22,226,174,19,127,102
2595849600,frontiers in astronomy and space sciences,Still in DOAJ index,2296-987X,527,1736,1736,2014,24.83427760364601,21.353846153846153,24.199240986717268,21.565069440702022,38127,3156,30108,2535,1291,238,101307,9783,2936,1051,95,431,310,122,221,189
2595131146,frontiers in bioengineering and biotechnology,Still in DOAJ index,2296-4185,6678,18263,18263,2013,13.993957521603653,7.110399512046356,12.926774483378257,7.116955356815081,234091,33741,191299,28350,8359,3361,649902,121368,8709,5035,793,2889,2944,794,1651,1638
2597036347,frontiers in built environment,Still in DOAJ index,2297-3362,729,1938,1938,2015,11.305412002190415,7.854812398042414,14.117969821673526,8.949048414631617,20123,3407,16463,2630,2334,552,36406,7367,2965,1260,179,559,467,173,330,294
2595413687,frontiers in cardiovascular medicine,Still in DOAJ index,2297-055X,2356,13623,13623,2014,16.743928570194704,8.780202235231506,24.18760611205433,12.81555332819223,136945,11231,108365,10063,4946,2066,430472,56128,6309,3082,307,1579,1653,285,521,496
2596924766,frontiers in cell and developmental biology,Still in DOAJ index,2296-634X,5762,31706,31706,2013,14.875135155426157,7.624761500953996,21.713293995140575,10.807302048653424,472438,34934,343674,30290,6515,2992,1123133,157228,8215,4438,1021,4301,4662,960,1550,1611
2506667490,frontiers in cellular and infection microbiology,Still in DOAJ index,2235-2988,4237,23796,23796,2010,14.85655849736509,7.502757859900717,22.450082605617183,11.810826168737997,283377,62780,200601,48889,6119,3869,639397,208974,7886,5789,1240,3495,3538,1203,2084,2079
2764970645,frontiers in chemistry,Still in DOAJ index,2296-2646,4257,19552,19552,2005,16.291235092121834,8.527977044476327,24.236081747709655,11.936584238644508,228744,37657,196572,34389,6482,2963,588922,147785,8026,5178,627,3257,3333,786,1899,1916
2596093566,frontiers in communication,Still in DOAJ index,2297-900X,519,1358,1358,2016,10.44436085594622,8.84382871536524,10.03082851637765,7.798169662778099,19300,1447,17198,1253,3278,481,37757,3933,3144,1030,84,312,235,84,139,116
2596149232,frontiers in digital humanities,Still in DOAJ index,2297-2668,17,35,35,2014,6.687675070028011,5.875,6.176470588235294,5.071428571428571,430,202,428,194,190,75,997,447,238,159,2,9,7,2,5,6
2595152256,frontiers in earth science,Still in DOAJ index,2296-6463,3372,13703,13703,2007,14.247498982959094,10.075309104533533,15.177342823250296,11.468673780772857,169181,19684,125546,15750,4488,1532,245736,59642,6164,3464,770,2568,1976,787,1418,1304
2597028195,frontiers in ecology and evolution,Still in DOAJ index,2296-701X,2596,10512,10512,2007,17.9911479607307,12.276923076923078,23.71340523882897,14.507913139125176,164468,19243,126597,16287,5370,1656,278517,62127,6938,3725,550,2249,2215,510,1291,1272
2596526815,frontiers in education,Still in DOAJ index,2504-284X,1724,4276,4276,2001,8.536834170977945,7.112309074573226,7.3868909512761025,5.527072895574963,40148,6565,33794,5872,4152,1016,69109,14310,4244,2029,170,797,659,186,393,366
2595193159,frontiers in energy research,Still in DOAJ index,2296-598X,1538,5896,5896,2013,12.841339511776564,7.710887465690759,15.447984395318596,8.399041808751111,58290,9114,51614,8262,3764,1114,144910,31465,5343,2716,210,919,688,257,494,420
2596204836,frontiers in environmental science,Still in DOAJ index,2296-665X,1459,6312,6312,2013,15.062264630594315,10.312182741116752,18.10555174777245,11.9087419144963,75423,14612,65957,13101,5188,1842,189786,55792,6508,3922,201,1127,856,209,669,614
2596539584,frontiers in marine science,Still in DOAJ index,2296-7745,6106,21589,21589,2012,15.985838873838926,11.005540166204986,20.138060923681625,12.74282325795044,308136,43467,175230,27089,6395,1828,340459,89850,7494,4167,2328,4374,4244,2070,2693,2613
2595389538,frontiers in materials,Still in DOAJ index,2296-8016,1562,6376,6376,2014,15.042315393196874,9.00169348010161,19.51536491677337,10.379965331385788,66947,9086,60601,7721,3901,1205,191573,31009,5448,2739,185,1058,863,249,548,518
2596399182,frontiers in mechanical engineering,Still in DOAJ index,2297-3079,1019,3103,3103,2006,10.731371562709585,7.457100591715976,10.968596663395486,7.135732681593605,28941,7386,26400,6903,2891,1234,66400,21972,3626,2186,100,586,562,142,344,368
2597052008,frontiers in medicine,Still in DOAJ index,2296-858X,2,0,0,2017,13.160256410256409,8.0,41.5,9.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595797843,frontiers in molecular biosciences,Still in DOAJ index,2296-889X,1928,10062,10062,2014,15.108739328921088,7.862090290661719,22.232883817427386,11.15540738066046,138980,13558,117623,12247,5242,2112,478324,60440,6609,3468,230,1433,1479,233,622,601
2596909297,frontiers in nutrition,Still in DOAJ index,2296-861X,1689,8639,8639,2014,16.885857754677982,9.871107892831281,22.507400828892838,13.013403552150931,98987,12580,84022,11003,6348,2172,321756,52322,7157,3789,292,1238,1274,287,539,523
2596760093,frontiers in physics,Still in DOAJ index,2296-424X,5,7,7,2015,14.183333333333334,8.4,26.2,7.75,53,28,52,28,35,13,128,57,46,23,0,3,3,0,4,4
2596295431,frontiers in research metrics and analytics,Still in DOAJ index,2504-0537,161,482,482,2016,13.489112267423526,11.066666666666666,15.29192546583851,7.653838522588523,4385,620,3760,549,1043,183,12611,1537,1734,478,25,97,89,26,41,41
2595095599,frontiers in robotics and ai,Still in DOAJ index,2296-9144,125,432,432,2014,14.591438333172206,8.921052631578947,21.672,10.058339050507724,5381,3163,4792,2965,875,525,10569,7364,1221,1206,15,108,101,11,97,90
2596068225,frontiers in sociology,Still in DOAJ index,2297-7775,492,1128,1128,2005,9.472170494234446,9.322164948453608,8.449186991869919,7.199668307630092,14530,1130,13524,948,3067,445,35087,3127,3030,812,38,270,262,56,90,90
2595365928,frontiers in surgery,Still in DOAJ index,2296-875X,1078,5216,5216,2014,12.343678006427481,7.448669201520913,15.718923933209647,8.53990818155761,35829,5440,32767,4847,3581,1496,158183,25102,4014,2069,119,531,511,110,230,202
2594976040,frontiers in veterinary science,Still in DOAJ index,2297-1769,3921,17017,17017,2014,12.372408040614383,7.747750642673521,16.286406528946696,9.810694456857622,172035,18554,134704,13827,7780,1788,441743,58657,7710,3348,1036,2847,2828,968,1362,1312
2738806978,frontiers of agricultural science and engineering,Still in DOAJ index,2095-977X,383,947,947,2014,16.56129433946335,14.668316831683168,13.992167101827675,7.003786892325097,6939,1252,6535,1209,1340,468,28563,6161,1891,784,16,86,5,14,87,7
71564990,frontiers of business research in china,Still in DOAJ index,1673-7431,390,719,719,2007,6.405038759689923,5.776923076923077,2.433333333333333,1.6704374057315234,11404,1680,9403,1542,1170,569,14604,3718,1718,890,48,44,92,82,30,56
3035501173,functional composite materials,Still in DOAJ index,2522-5774,23,96,96,2020,18.03630089717046,6.0,28.565217391304348,16.8527380952381,1049,33,1033,32,330,24,4111,164,740,50,0,18,16,0,7,4
2898392467,future business journal,Still in DOAJ index,2314-7210,137,298,298,2015,4.005416666666666,3.7184466019417477,3.664233576642336,2.4465517241379318,6928,1169,6439,1121,1510,395,11962,2795,1974,678,20,58,59,16,29,25
2739054207,future science oa,Still in DOAJ index,2056-5623,641,2153,2153,2015,14.421729408283115,10.917602996254681,17.96411856474259,9.464546467890209,18132,4340,17555,4198,3330,1583,98970,23059,3790,2430,48,309,266,79,214,177
2765057965,gadjah mada international journal of business,Still in DOAJ index,1411-1128,427,303,303,1999,2.9992187500000003,2.4919786096256686,1.5222482435597189,3.335125448028674,5287,1711,4837,1631,981,535,7970,3500,1315,700,10,33,31,11,58,48
2738072461,gazi medical journal,Still in DOAJ index,2147-2092,1391,1322,1322,1990,4.514709817530565,3.4732510288065845,3.8554996405463697,2.3852975853612524,5104,516,5069,501,1492,292,20869,1916,1381,334,3,38,5,4,25,1
2764454841,gaziantep university journal of social sciences,Still in DOAJ index,1303-0094,1073,130,130,2007,2.5242872368771647,2.273846153846154,0.7399813606710158,1.3925246178718402,1218,1100,1182,1057,448,259,2016,2040,474,231,1,6,1,1,35,4
2737559645,gels,Still in DOAJ index,2310-2861,449,1583,1583,1992,17.559990406418972,10.81675392670157,24.806236080178174,12.227922453703703,24452,3696,20744,3074,2380,642,65216,12593,3411,1700,136,390,362,160,176,165
2737805220,gender studies,Still in DOAJ index,2286-0134,300,137,137,1987,2.082375478927203,2.2098765432098766,0.4666666666666667,0.7727272727272727,1433,121,1369,120,383,40,1861,198,346,85,5,10,5,5,9,7
136610595,genes & genetic systems,Still in DOAJ index,1880-5779,1333,3004,3004,1929,9.779258290203227,5.869463869463869,11.94073518379595,6.467259427493008,34634,16768,26185,14705,1817,1911,78716,51701,2764,3011,345,843,824,331,658,639
2764642421,genes and diseases,Still in DOAJ index,2352-3042,538,2611,2611,2014,12.410354386163778,7.288607594936709,17.858736059479554,8.274147688339252,33920,7382,31519,6970,2970,1787,182070,40593,3995,2650,41,272,315,66,146,175
69267003,genes and environment,Still in DOAJ index,1880-7062,426,1168,1168,2006,16.190148485753184,14.321329639889196,19.556338028169016,9.493131404042057,15067,2306,12373,1771,1788,606,51085,8482,2752,1366,153,317,254,168,193,151
31188771,genetics research,Still in DOAJ index,1469-5073,3496,4822,4822,1960,8.62724966314452,7.162875710804224,7.948798627002288,6.50535207657267,60645,97986,36433,66673,2212,3606,80555,141027,2692,4633,1658,1620,1572,1383,1617,1568
81160022,genome biology,Still in DOAJ index,1474-760X,6651,26565,26565,2000,18.525132151829514,10.680598555211558,26.99188092016238,16.239451065513613,241956,550717,136665,377357,4163,7992,425226,1091166,6082,9638,3071,4327,4215,2367,3755,3734
149201819,genome medicine,Still in DOAJ index,1756-994X,1497,10021,10021,2003,27.867065136890673,16.272662889518415,42.20507682030728,22.052782613148498,73678,54814,54433,47894,3380,4414,280009,231758,4998,5648,439,1316,1292,427,967,984
2764452186,genomics & informatics,Still in DOAJ index,1598-866X,656,1754,1754,1970,9.791223149359192,6.3723653395784545,11.591463414634147,5.372432272206315,15112,3758,13005,3607,1983,1268,71566,19809,3069,2146,114,275,210,124,158,129
3035070908,genus,Still in DOAJ index,2035-5556,738,680,680,1966,6.954040816326529,7.095541401273885,3.1205962059620598,4.28889146567718,10280,3113,8707,2773,1402,794,15783,5401,1647,1076,70,167,127,98,137,83
12104227,geodesy and cartography,Still in DOAJ index,2029-6991,1394,1159,1159,2006,2.765395607701565,2.6964285714285716,0.9160688665710186,1.0433938106134901,5606,1793,4808,1443,899,313,11610,3270,1414,547,235,224,185,255,205,169
2764507095,geodesy and geodynamics,Still in DOAJ index,1674-9847,562,1575,1575,2010,5.624451369486833,4.426174496644295,3.5231316725978647,3.2240032898405264,10716,2196,8129,1762,898,376,18667,5772,1574,952,130,221,321,149,134,211
2738311221,geodetski glasnik,Still in DOAJ index,1512-6102,70,3,3,1991,2.642857142857143,3.0,0.7428571428571429,1.2933333333333334,3,11,3,9,2,5,8,30,2,9,0,0,0,0,5,0
147145353,geodetski vestnik,Still in DOAJ index,0351-0271,354,85,85,1984,3.47654145323468,2.9069767441860463,2.457627118644068,2.303377192982456,301,554,296,470,117,169,675,1098,173,240,3,11,0,3,64,1
46446895,geodinamica acta,Still in DOAJ index,1778-3593,606,1524,1524,1987,5.863244905679118,4.9655172413793105,4.712871287128713,5.429560332420259,20036,14589,13734,10709,631,640,23826,22767,1364,1718,196,387,317,196,403,333
2736522735,geodinamika i tektonofizika,Still in DOAJ index,2078-502X,42,62,62,2010,3.1458333333333335,2.8181818181818183,0.47619047619047616,1.080246913580247,250,126,246,119,78,46,705,362,162,51,1,0,2,1,4,0
2737544291,geoenvironmental disasters,Still in DOAJ index,2197-8670,196,560,560,2014,7.395113814756674,5.5646258503401365,6.821428571428571,6.788924124970636,7090,1789,6051,1508,1101,331,15326,5192,1814,998,61,131,131,78,88,90
204963351,geofizika,Still in DOAJ index,0352-3659,309,281,281,1984,5.987394614130726,5.6971428571428575,3.773462783171521,4.062849046627673,2110,1326,1932,1125,400,368,4706,3362,767,736,21,66,38,32,108,57
2764806160,geoinformatics fce ctu,Still in DOAJ index,1802-2669,1052,781,781,1998,3.868662232076866,3.857142857142857,1.0865019011406845,1.06335639668973,1912,1387,1804,1263,456,320,4044,3860,677,712,15,64,52,20,96,107
175615688,geologia croatica,Still in DOAJ index,1330-030X,610,616,616,1992,4.881149245020214,4.674418604651163,3.4754098360655736,3.3554368639683743,4321,4400,3515,3026,479,509,6998,7882,791,1096,86,155,95,116,258,175
5499309,geologica acta,Still in DOAJ index,1695-6133,516,1050,1050,2003,7.997929947455264,6.153465346534653,7.044573643410852,7.536770162610498,13181,8719,10937,6776,789,709,21178,16883,1384,1687,94,252,229,141,316,307
135275128,geologica carpathica,Still in DOAJ index,1336-8052,573,1105,1105,1991,7.702993484502919,6.101995565410199,6.792321116928447,6.729174009984542,13739,5655,9848,3682,659,424,17898,8839,1315,1042,187,304,73,210,382,112
2764669602,geomatics and environmental engineering,Still in DOAJ index,2300-7095,511,444,444,2007,2.7010101010101013,2.685185185185185,1.4892367906066537,1.4474747474747476,2548,691,2353,562,561,127,5571,1037,874,155,74,118,76,79,118,73
2764860519,geoscience frontiers,Still in DOAJ index,1674-9871,1251,4330,4330,2010,16.057626796680317,12.455855855855855,15.860911270983214,14.964021932110931,89352,22859,59855,17036,2903,1444,114904,50488,4403,3182,519,1025,1056,541,774,825
2736757063,geoscience letters,Still in DOAJ index,2196-4092,199,644,644,2014,16.288344168262558,16.446428571428573,14.336683417085426,11.739141872506579,8799,1634,8112,1527,834,360,22602,6029,1934,1096,33,161,166,53,102,107
60406085,geoscientific model development,Still in DOAJ index,1991-959X,2242,9262,9262,2008,18.036139339003658,10.8609496124031,24.03256021409456,17.83134220438506,137691,66950,69873,38908,2581,2001,126033,95825,4324,4261,1637,2127,2070,1334,1791,1734
193409603,geospatial health,Still in DOAJ index,1970-7096,618,1889,1889,2006,10.975959973233094,6.996039603960396,15.001618122977346,9.312767478248249,12403,7793,9552,6072,1774,1320,30541,23521,2477,2511,202,326,331,248,345,334
8074494,geosphere,Still in DOAJ index,1553-040X,1199,3506,3506,2000,15.042072123986667,12.156917363045498,14.773144286905755,15.035666061705552,83329,25002,47609,16073,1418,918,70738,39023,2657,2499,702,1104,1090,633,873,905
3035639243,geothermal energy,Still in DOAJ index,2195-9706,225,616,616,1974,10.376724678239828,5.527272727272727,11.506666666666666,9.047256097560977,8462,2042,6472,1554,721,296,14712,4869,1406,843,94,165,165,95,132,122
2736684515,geothermal energy science,Still in DOAJ index,2195-478X,18,47,47,2013,7.153174603174604,5.454545454545454,4.611111111111111,5.566666666666667,417,165,403,153,103,54,1008,522,197,122,1,11,10,1,8,9
2737018722,geriatric care,Still in DOAJ index,2465-1397,127,62,62,2015,16.676691954909778,19.175675675675677,14.535433070866143,6.794690749863164,461,97,452,92,223,48,2150,444,418,123,0,8,6,0,14,4
32190847,geriatric orthopaedic surgery & rehabilitation,Still in DOAJ index,2151-4593,510,2003,2003,2010,9.06588993938977,5.281159420289855,12.170588235294117,5.732649455932719,13543,3946,10088,3315,1339,769,38778,14511,2291,1509,158,192,193,139,124,106
190450411,geriatrics,Still in DOAJ index,2308-3417,6665,1874,1874,1946,9.759369306369306,8.850467289719626,2.8463615903975996,4.103482385017499,17248,34607,15539,29014,2876,4549,61746,82593,3435,3795,67,299,302,95,254,256
117224066,german law journal,Still in DOAJ index,2071-8322,1863,1188,1188,2000,3.976459973753281,4.089808274470232,2.044551798174987,2.548484848484849,15447,6497,12672,4708,1665,811,12494,5320,1001,967,376,282,51,476,184,33
2764736975,gerontology and geriatric medicine,Still in DOAJ index,2333-7214,515,1631,1631,2015,12.296575159162977,8.71875,12.141747572815534,11.138444584797169,11562,2240,10571,1998,2210,810,39319,9360,2842,1526,23,211,226,38,124,117
2739109274,gfk marketing intelligence review,Still in DOAJ index,1865-5866,143,143,143,2004,16.30806010928962,15.109243697478991,14.34965034965035,12.406666666666668,192,549,188,517,59,202,357,1213,136,427,1,42,10,1,13,6
162790764,ghana medical journal,Still in DOAJ index,0016-9560,985,1714,1714,1962,6.907967919422901,5.287846481876333,4.723857868020304,3.4855692627550545,8842,7565,8329,6773,2207,2158,33845,26120,2202,2193,89,122,141,88,129,169
184151110,ginekologia polska,Still in DOAJ index,0017-0011,9603,755,755,1948,4.220876786292293,3.596738651388277,1.73164636051234,1.4477919481634987,3255,11141,3173,10069,903,2585,14064,42211,1259,2686,62,46,28,75,382,128
2898376075,giornale italiano di endodonzia,Still in DOAJ index,1121-4171,253,323,323,1990,9.463609126984123,7.453846153846154,9.205533596837945,5.251702779877384,3272,309,2440,252,270,109,5807,924,611,198,21,50,45,17,33,24
7804318,giscience & remote sensing,Still in DOAJ index,1943-7226,684,2095,2095,2004,9.760719217195122,6.241438356164384,10.524853801169591,9.899979350876261,29973,11920,21975,9183,1914,1052,51990,27350,3407,2439,381,525,533,467,423,404
2764914038,gist education and learning research journal,Still in DOAJ index,1692-5777,272,155,155,2007,2.5516666666666667,2.776315789473684,0.6029411764705882,0.5,2184,411,2026,401,468,129,2912,761,560,215,3,7,8,3,8,8
2739132579,global & regional health technology assessment,Still in DOAJ index,2283-5733,196,574,574,2014,13.139822796934865,12.10344827586207,11.260204081632653,10.085860933937857,2885,155,2590,140,763,73,16618,727,1464,159,34,70,64,25,20,14
2764888808,global bioethics,Still in DOAJ index,1591-7398,479,407,407,1988,11.200579057380528,9.810526315789474,4.822546972860125,6.758516483516483,4163,512,3841,452,1149,193,9257,1283,1199,390,33,77,82,36,43,40
2765061010,global ecology and conservation,Still in DOAJ index,2351-9894,1893,8474,8474,2014,11.95144744404136,6.537837837837838,16.26201796090861,9.277946904501,101589,14228,76664,12334,4365,1474,182575,50952,5788,3632,550,1461,1536,448,813,830
3012771251,global health research and policy,Still in DOAJ index,2397-0642,220,1066,1066,2016,11.994761914534376,7.797687861271676,17.78181818181818,8.84686498600427,7277,1801,6886,1688,1771,645,33076,8223,2687,1452,30,125,159,28,93,99
2764804524,global heart,Still in DOAJ index,2211-8179,3029,3129,3129,2011,15.83853858888413,12.130584192439862,16.849455265764277,9.071999632466698,18567,7207,14623,6161,2002,1732,76093,35952,3564,2913,176,447,434,282,332,320
2736963853,global journal of environmental science and management,Still in DOAJ index,2383-3572,325,403,403,1999,5.507317108885374,5.752380952380952,3.4461538461538463,3.8450962512664644,4682,2109,4425,1973,1224,586,13123,7797,1876,1482,56,73,80,44,99,113
2764830746,global labour journal,Still in DOAJ index,1918-6711,351,213,213,2009,7.286962365591396,7.466386554621849,4.894586894586895,5.137681159420291,3433,1593,2878,1193,544,349,3298,1549,508,473,49,71,58,61,51,54
2737770497,global medical & health communication,Still in DOAJ index,2301-9123,234,200,200,2013,3.0131972789115644,2.6842105263157894,2.106837606837607,1.3157963346369144,727,71,720,67,417,20,3359,265,658,29,13,15,12,11,11,11
2764891691,global pediatric health,Still in DOAJ index,2333-794X,734,3170,3170,2014,9.476092437610834,6.22075055187638,10.775204359673024,6.420670727477773,16225,1943,15271,1793,2986,810,68825,8958,3438,1411,19,281,360,23,102,133
2739034459,global spine journal,Still in DOAJ index,2192-5682,2895,5213,5213,2009,14.136220510763634,10.307729236677869,16.414162348877376,10.321613187343399,42332,10138,27583,8009,2383,1223,82965,29705,3233,2056,355,739,741,347,463,385
2739335017,glosas,Still in DOAJ index,2327-7173,37,0,0,2011,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736822393,glossa,Still in DOAJ index,2397-1835,900,293,293,1968,5.957567811934901,5.247588424437299,2.7144444444444447,3.668615343290668,5160,1893,4377,1608,446,282,4847,2610,657,521,24,86,83,36,102,71
2738629870,gms interdisciplinary plastic and reconstructive surgery dgpw,Still in DOAJ index,2193-8091,162,212,212,2012,10.497891865079367,8.431372549019608,9.203703703703704,6.401658526658525,1746,453,1710,443,640,281,6831,2164,782,411,2,22,11,2,17,6
2738172632,gms journal for medical education,Still in DOAJ index,2366-5017,553,906,906,2015,10.846766540952592,8.291005291005291,11.30741410488246,6.6348245401776165,3604,1257,2911,1043,620,371,10349,4318,1159,798,85,123,116,94,114,105
