Reason,NormalizedName,journal_year_first_publish,total_num_journal_cited,num_journal_publication,total_num_journal_reference,journal_num_journal_self_cited,journal_journal_cited_num,journal_num_journal_self_reference,journal_avg_last_author_hindex,num_journal_author,journal_num_author_self_reference,journal_num_author_referenced,journal_avg_middle_author_hindex,journal_avg_first_author_hindex,journal_avg_hindex,journal_num_author_cited,journal_num_affiliation_cited,num_journal_affiliation,journal_num_affiliation_referenced
Still in DOAJ index,complex manifolds,1998,3.5789473684210527,114,16.99122807017544,0.09649122807017543,0.7982456140350878,0.07894736842105263,6.359649122807017,1.1578947368421053,0.5701754385964912,13.833333333333334,9.321428571428571,7.938144329896907,7.423076923076923,3.3596491228070176,1.5175438596491229,1.1578947368421053,3.1228070175438596
Still in DOAJ index,computational methods for differential equations,2013,1.2097186700767264,391,2.557544757033248,0.015345268542199489,0.3631713554987212,0.010230179028132993,6.777493606138108,0.24808184143222506,0.06649616368286446,3.3248081841432224,7.480392156862745,7.082089552238806,7.90212608987257,2.360613810741688,0.7672634271099744,0.24808184143222506,1.081841432225064
Still in DOAJ index,computational visual media,2015,8.38425925925926,216,39.98148148148148,0.23148148148148148,1.1111111111111112,0.23148148148148148,22.27314814814815,3.185185185185185,0.6296296296296297,64.82870370370371,9.005985267034989,4.37037037037037,13.800309065934064,22.060185185185187,3.662037037037037,3.185185185185185,6.027777777777778
Still in DOAJ index,computer science,1991,0.6728488043682922,10622,0.6268122764074562,0.003954057616268123,0.07267934475616644,0.003954057616268123,0.5602523065336095,0.08341178685746564,0.02024100922613444,2.6447938241385804,3.2145390720390723,2.7778561354019744,3.61068948649694,1.7863867444925625,0.1373564300508379,0.08341178685746564,0.18132178497458107
Still in DOAJ index,comtech,2010,0.5642384105960265,755,4.227814569536424,0.03708609271523179,0.10066225165562914,0.03708609271523179,0.3827814569536424,1.086092715231788,0.06754966887417219,7.950993377483444,0.26875,1.693181818181818,1.749278499278499,1.4781456953642385,0.1986754966887417,1.086092715231788,1.4013245033112582
Still in DOAJ index,comunicologia,2010,0.14285714285714285,35,0.4,0.0,0.05714285714285714,0.0,0.2857142857142857,0.11428571428571428,0.02857142857142857,0.6285714285714286,0.4583333333333333,1.125,1.2884615384615383,0.5428571428571428,0.08571428571428572,0.11428571428571428,0.11428571428571428
Still in DOAJ index,con x,2015,0.10204081632653061,49,4.673469387755102,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.2857142857142857,0.7346938775510204,0.04081632653061224,5.612244897959184,0.0,1.1,1.2272727272727273,0.14285714285714285,0.08163265306122448,0.7346938775510204,1.2040816326530612
Still in DOAJ index,concrete operators,2012,2.128205128205128,78,10.474358974358974,0.02564102564102564,0.7948717948717948,0.02564102564102564,7.538461538461538,1.2179487179487178,0.5,11.705128205128204,6.25,8.580645161290322,9.327363184079603,2.6794871794871793,1.2307692307692308,1.2179487179487178,3.6538461538461537
Still in DOAJ index,condensed matter physics,1993,4.162271805273834,1479,1.8769438810006762,0.03177822853279243,0.6193373901284652,0.01555104800540906,2.4077079107505077,0.3779580797836376,0.03380662609871535,3.334685598377282,2.6914934838404228,6.865814696485623,8.590880879641103,7.172413793103448,1.1108857336037863,0.3779580797836376,0.4847870182555781
Still in DOAJ index,conservation letters,2008,42.74038461538461,936,32.27457264957265,0.43803418803418803,2.15491452991453,0.5534188034188035,26.193376068376068,4.6260683760683765,0.8824786324786325,58.80128205128205,16.626112763359437,13.498893805309734,17.892644331136967,88.3258547008547,4.502136752136752,4.6260683760683765,3.518162393162393
